id_product,product_name,description
746,Aerie Seamless Thong,"Total cheek! Smooth: No seams. All comfort. Real comfy. style: 5444-5448 | color: 669 Smooth seamless fabric Low rise Total cheek! Aerie undies: Your panty drawer just got REAL. 93% Nylon, 7% Elastane Machine Wash Imported read more read less"
747,Aerie Logo Boybrief,"Our #1 fit. It all started with a boybrief: our original fit! 10 years later, it’s still our #1 fit. style: 6443-5100 | color: 633 Comfy, stretchy cotton Low rise Logo elastic waistband Aerie undies: Your panty drawer just got REAL. 95% Cotton, 5% Elastane Machine Wash Imported read more read less"
748,Aerie String Thong,"NO PANTS PARTY! Gettin’ stringy with it… Your go-to love (with the most cheek peek) in our fave fabric: Our classic, comfy ""Favorite"" cotton. style: 5441-4301 | color: 100 Comfy, stretchy cotton Low rise Total cheek! We call them favorites for a reason Undies: the REAL way to say panties 95% Cotton, 5% Spandex Machine Wash Imported read more read less"
749,Aerie Boybrief,"Our #1 fit. The soft and comfy cotton you love in the fit you go to. style: 6443-5402 | color: 073 Comfy, stretchy cotton Low rise No cheek peek V-back detail Aerie undies: Your panty drawer just got REAL. 95% Cotton, 5% Elastane Machine Wash Imported read more read less"
750,Aerie String Bikini,"Sweet on strings. Your go-to fave has just a peek of cheek & a whole lot of WOW. style: 0442-5118 | color: 410 Comfy, stretchy cotton Low rise A peek of cheek Strappy, stringy sides Pretty bows Panties, underwear, lingerie… Get real. It’s all undies for us! Everyday Loves Collection 95% Cotton, 5% Spandex Machine Wash Imported read more read less"
751,Aerie Sunnie Chill Plunge Sports Bra,"Sunnie Collection: Chill. Play. Move.™ + Real Soft® Some girls sweat & others keep it cool. The collection that works for every body just got even brighter. style: 0785-2272 | color: 382 Real Soft® fabric + CHILL Plunge front Cross-back straps Keyhole back detail Wicking fabric to help keep moisture away from skin 67% Polyamide, 33% Elastane Hand Wash Imported read more read less"
752,Aerie Sunnie Chill Plunge Sports Bra,"Sunnie Collection: Chill. Play. Move.™ + Real Soft® Some girls sweat & others keep it cool. The collection that works for every body just got even brighter. style: 0785-2272 | color: 130 Real Soft® fabric + CHILL Plunge front Cross-back straps Keyhole back detail Wicking fabric to help keep moisture away from skin 67% Polyamide, 33% Elastane Hand Wash Imported read more read less"
753,Aerie Sunnie Chill Wrap Front Sports Bra,"Sunnie Collection: Chill. Play. Move. + Real Soft® Some girls sweat & others keep it cool. The collection that works for every body just got even brighter. style: 0785-2273 | color: 073 Real Soft® fabric + CHILL Racerback Pullover style Wrap front Wicking fabric to help keep moisture away from skin 67% Polyamide, 33% Elastane Hand Wash Imported read more read less"
754,Aerie Logo Boybrief,"Our #1 fit. It all started with a boybrief: our original fit! 10 years later, it’s still our #1 fit. style: 6443-5100 | color: 887 Comfy, stretchy cotton Low rise Logo elastic waistband Aerie undies: Your panty drawer just got REAL. 95% Cotton, 5% Elastane Machine Wash Imported read more read less"
755,Aerie Sunnie Chill Plunge Sports Bra,"Sunnie Collection: Chill. Play. Move.™ + Real Soft® Some girls sweat & others keep it cool. The collection that works for every body just got even brighter. style: 0785-2272 | color: 413 Real Soft® fabric + CHILL Plunge front Cross-back straps Keyhole back detail Wicking fabric to help keep moisture away from skin 67% Polyamide, 33% Elastane Hand Wash Imported read more read less"
756,Aerie Sunnie Chill Plunge Sports Bra,"Sunnie Collection: Chill. Play. Move.™ + Real Soft® Some girls sweat & others keep it cool. The collection that works for every body just got even brighter. style: 0785-2272 | color: 073 Real Soft® fabric + CHILL Plunge front Cross-back straps Keyhole back detail Wicking fabric to help keep moisture away from skin 67% Polyamide, 33% Elastane Hand Wash Imported read more read less"
757,Aerie Shine Bikini + Boho Lace,"Shine on. A peek of cheek meets peace, love and lace. style: 5774-6109 | color: 382 Smooth shine fabric + Boho lace Low rise A peek of cheek Boho lace waistband Pretty bow at front Lace at leg openings Aerie undies: Your panty drawer just got REAL! 85% Nylon, 15% Elastane Imported read more read less"
758,Aerie Hi-Leg Bikini,"New! Hi-leg fit. Your go-to fave with a peek of cheek, updated with a new hi-leg fit for a lot of WOW! style: 6447-5511 | color: 382 Comfy, stretchy cotton Hits higher on the waist A peek of cheek Hi-leg Elastic waistband 95% Cotton, 5% Elastane Machine Wash Imported read more read less"
759,Aerie Sunnie Chill Plunge Sports Bra,"Sunnie Collection: Chill. Play. Move.™ + Real Soft® Some girls sweat & others keep it cool. The collection that works for every body just got even brighter. style: 0785-2272 | color: 802 Real Soft® fabric + CHILL Plunge front Cross-back straps Keyhole back detail Wicking fabric to help keep moisture away from skin 67% Polyamide, 33% Elastane Hand Wash Imported read more read less"
760,Aerie Sunnie Chill Plunge Sports Bra,"Sunnie Collection: Chill. Play. Move.™ + Real Soft® Some girls sweat & others keep it cool. The collection that works for every body just got even brighter. style: 0785-2272 | color: 461 Real Soft® fabric + CHILL Plunge front Cross-back straps Keyhole back detail Wicking fabric to help keep moisture away from skin 67% Polyamide, 33% Elastane Hand Wash Imported read more read less"
761,Aerie Boybrief,"Our #1 fit. The soft and comfy cotton you love in the fit you go to. style: 6443-5402 | color: 651 Comfy, stretchy cotton Low rise No cheek peek V-back detail Aerie undies: Your panty drawer just got REAL. 95% Cotton, 5% Elastane Machine Wash Imported read more read less"
762,Aerie Chill Sunnie Sports Bra,"Sunnie Collection: Chill. Play. Move.™ + Real Soft® Made for every day & everywhere. Comfort never looked cooler. style: 0785-2332 | color: 410 Real Soft® fabric + CHILL: Feel comfy! Everyday stretch V-front Cross-back straps Colorblock details 72% Nylon, 28% Spandex Hand Wash Imported read more read less"
763,Aerie Longline Racerback Bralette,"More to love with a longer lace band. Our longline bralette is a silhouette with lots to love: made with a cutout detail for a pretty peek. style: 1694-2447 | color: 604 Soft lace, cozy lining Longline V-neck Longer lace band with cutout Racerback Adjustable straps Let it peek out from tees and tanks! Stay comfy in a bra made to layer 84% Nylon, 16% Elastane Hand Wash Imported read more read less"
764,Aerie Boho Bralette + Mesh,"Peace, love & lace. Bralettes. We did them first, we do them best! Layer 'em on first, or wear 'em on their own. style: 4447-2355 | color: 010 Soft lace with the right amount of stretch V-front Longline silhouette Trimmed in mesh! Adjustable straps Let it peek out from tees & tanks! Stay comfy in a bra MADE to layer Soft, colorful & beyond comfortable 92% Nylon, 8% Spandex Hand Wash Imported read more read less"
765,Aerie Padded Romantic Lace Bralette,"Perk up! Bralettes. We did them first, we do them best! Layer 'em on first, or wear 'em on their own. style: 4447-2160 | color: 633 Soft romantic lace Plunge front Longline silhouette Racerback Adjustable strap Romantic fringe trim Let it peek out from tees & tanks! Stay comfy in a bra MADE to layer Soft, colorful & beyond comfortable 92% Nylon, 8% Spandex Hand Wash Imported read more read less"
766,Bridget Pushup Bra,"The Flirt Everyday perkiness for every girl. style: 9731-2666 | color: 237 Pushup level: Perky Demi coverage Soft foam padding Smooth microfiber Double-layer side wings 79% Nylon, 21% Spandex Hand Wash Imported read more read less"
767,Aerie Padded Lace Racerback Bralette,"Bralette goals. Bralettes. We did them first, we do them best! Layer 'em on first, or wear 'em on their own. style: 0692-7618 | color: 639 Super soft stretch lace Half-adjustable, half-lace straps Padded cups Stretchy band Racerback Let it peek out from tees & tanks! Stay comfy in a bra MADE to layer Soft, colorful & beyond comfortable 93% Nylon, 7% Elastane Hand Wash Imported read more read less"
768,Aerie Sunnie Chill Plunge Sports Bra,"Sunnie Collection: Chill. Play. Move.™ + Real Soft® Some girls sweat & others keep it cool. The collection that works for every body just got even brighter. style: 0785-2272 | color: 437 Real Soft® fabric + CHILL Plunge front Cross-back straps Keyhole back detail Wicking fabric to help keep moisture away from skin 67% Polyamide, 33% Elastane Hand Wash Imported read more read less"
769,Aerie Romantic Lace Keyhole Longline Bralette,"Bralette goals. Bralettes. We did them first, we do them best! Layer 'em on first, or wear 'em on their own. style: 4447-2142 | color: 330 Soft romantic lace V-front Cotton lined cups Keyhole front & back details Adjustable straps Romantic fringe trim Let it peek out from tees & tanks! Stay comfy in a bra MADE to layer 93% Nylon, 7% Spandex Hand Wash Imported read more read less"
770,Aerie Padded Romantic Lace Bralette,"Perk up! Bralettes. We did them first, we do them best! Layer 'em on first, or wear 'em on their own. style: 4447-2160 | color: 073 Soft romantic lace Plunge front Longline silhouette Racerback Adjustable strap Romantic fringe trim Let it peek out from tees & tanks! Stay comfy in a bra MADE to layer Soft, colorful & beyond comfortable 92% Nylon, 8% Spandex Hand Wash Imported read more read less"
771,Aerie Boho Plunge Bralette,"Peace, love & lace. Bralettes. We did them first, we do them best! Layer 'em on first, or wear 'em on their own. style: 4447-7522 | color: 331 Soft lace with the right amount of stretch Plunge front Cotton lined cups Lace straps Scalloped band Let it peek out from tees & tanks! Stay comfy in a bra MADE to layer Soft, colorful & beyond comfortable 93% Nylon, 7% Spandex Hand Wash Imported read more read less"
772,Aerie Longline Racerback Bralette,"More to love with a longer lace band. Our longline bralette is a silhouette with lots to love: made with a cutout detail for a pretty peek. style: 1694-2447 | color: 100 Soft lace, cozy lining Longline V-neck Longer lace band with cutout Racerback Adjustable straps Let it peek out from tees and tanks! Stay comfy in a bra made to layer 84% Nylon, 16% Elastane Hand Wash Imported read more read less"
773,Aerie Play Mesh Back Sports Bra,"Chill. PLAY. Move.™ Super soft and cozy to take you straight from Barre to brunch. style: 0785-2360 | color: 341 Play fabric Perk up! Removable pads V-neck Adjustable straps Mesh racerback Pop it like it's hot! Pop color details 89% Nylon, 11% Elastane Hand Wash Imported read more read less"
774,Summer Strapless Pushup Bra,"The bra for every season. The pushup that has you completely ready for absolutely anything! style: 1737-4661 | color: 410 Pushup level: Perky Demi coverage Underwire Convertible, removable straps Back closure 1 bra. 4 ways to wear it: 2 straps, 1 strap, cross-strap or strapless! 97% Nylon, 3% Elastane Hand Wash Imported read more read less"
775,Aerie Hi-Neck Lace Trim Bralette,"¡Amor! New bralettes. Get bralette happy. This comfy bra is made with extra special lace trim. Let it peek out from tees and tanks. style: 4447-2322 | color: 933 Shine fabric + guipure lace trim Crop silhouette Hi-neck Adjustable straps Back hook closure 73% Nylon, 27% Elastane Hand Wash Imported read more read less"
776,Aerie Hi-Neck Lace Trim Bralette,"¡Amor! New bralettes. Get bralette happy. This comfy bra is made with extra special lace trim. Let it peek out from tees and tanks. style: 4447-2322 | color: 125 Shine fabric + guipure lace trim Crop silhouette Hi-neck Adjustable straps Back hook closure 73% Nylon, 27% Elastane Hand Wash Imported read more read less"
777,Sunnie Demi Coverage Lightly Lined Bra,"Best bra ever!!!! She's THAT good & your softest new fave. The Sunnie Collection: Real Soft® T-shirt bras. style: 2791-7824 | color: 133 Lightly lined Demi coverage Underwire Adjustable straps Back hook closure Wear it with v-necks & move around easily (with no peek worries) 64% Nylon, 36% Elastane Hand Wash Imported read more read less"
778,Aerie Padded Plunge Bralette,"Bralette goals. Bralettes. We did them first, we do them best! Layer 'em on first, or wear 'em on their own. style: 0692-2314 | color: 426 Soft lace Plunge front Padded Crossback straps Let it peek out from tees & tanks! Stay comfy in a bra MADE to layer Soft, colorful & beyond comfortable 87% Nylon, 13% Elastane Hand Wash Imported read more read less"
779,Audrey Strapless Lightly Lined Bra,"Our only lightly lined, strapless bra With Audrey, there's nothing you're not ready for: convertible, for every day and with natural, gentle shaping. style: 0797-7870 | color: 312 Lightly Lined Demi coverage Underwire Longline silhouette Stay-secure rubber-lined back Convertible, removable straps Back closure Our only lightly lined, strapless bra 1 bra. 4 ways to wear it: 2 straps, 1 strap, cross-strap or strapless! 97% Nylon, 3% Elastane Hand Wash Imported read more read less"
